Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Domicilios_Particulares_Permanentes;Moradores_Domicilios_Particulares;Media_Moradores_por_Domicilio;Variancia_Moradores;Renda_Media_Mensal_Pessoas_10_Anos_ou_Mais;Variancia_Renda_Pessoas;Renda_Media_Mensal_Domicilios;Variancia_Renda_Domicilios;Renda_Media_Mensal_Pessoas_Com_Rendimento;Variancia_Renda_Pessoas_Com_Rendimento;Renda_Media_Mensal_Domicilios_Com_Rendimento;Variancia_Renda_Domicilios_Com_Rendimento
350250705000003;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;195.0;525.0;2.69;1.73;1829.63;4774188.02;1907.9;4829389.25;1166.54;3011151.67;1564.0;3416605.45
350250705000004;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;134.0;358.0;2.67;2.64;1568.94;5054329.7;1766.71;5344474.65;958.25;2553065.54;1488.97;3179255.28
350250705000005;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;;;;;;;;;295.24;405476.19;1550.0;110000.0
350250705000006;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;340.0;1297.0;3.81;4.35;461.64;225097.16;622.85;203207.36;391.05;193070.09;610.48;167413.6
350250705000007;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;176.0;648.0;3.68;3.62;414.33;169108.5;639.67;116477.46;375.07;189823.9;672.5;140175.85
350250705000008;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;209.0;673.0;3.22;2.37;1180.33;2486882.98;1326.28;2601439.0;787.35;1351761.96;1070.51;1535201.79
350250705000009;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;191.0;612.0;3.2;2.91;1239.59;1490654.07;1286.75;1486661.0;817.46;1085940.4;1122.24;1148940.3
350250705000010;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;134.0;370.0;2.76;1.63;1236.38;879601.05;1294.34;845552.67;803.95;769663.27;1050.11;746756.72
350250705000011;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;183.0;495.0;2.7;1.86;1737.87;2874713.57;1796.78;2866264.0;1134.41;2147121.26;1513.68;2291315.78
350250705000012;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;314.0;882.0;2.81;2.3;1467.59;3870058.15;1622.61;4027874.53;999.49;2143931.69;1306.65;2401867.71
350250705000013;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;290.0;938.0;3.23;2.46;1209.28;1926643.61;1348.81;1960877.63;791.96;1235694.07;1162.76;1383360.49
350250705000014;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;140.0;505.0;3.61;3.26;768.53;1418773.11;1132.57;1681286.8;515.49;833465.25;1003.24;1134100.13
350250705000015;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;240.0;806.0;3.36;3.24;789.45;471800.1;893.72;440781.83;504.85;401263.29;789.81;402691.25
350250705000016;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;312.0;1122.0;3.6;3.03;1024.28;956934.59;1065.25;951549.23;615.48;622847.66;890.19;656352.02
350250705000017;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;292.0;926.0;3.17;2.28;879.09;743369.95;1018.63;719131.88;622.94;710578.79;934.41;774946.87
350250705000018;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;214.0;711.0;3.32;2.14;677.05;1020085.98;847.3;1133005.36;528.06;562118.95;771.6;633609.4
350250705000019;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;91.0;274.0;3.01;2.54;1224.84;1061791.92;1224.84;1061791.92;871.39;1049908.25;1079.48;1076132.35
350250705000020;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;317.0;1072.0;3.38;2.68;996.42;746608.83;1039.03;734222.33;583.88;485214.02;844.97;481566.95
350250705000021;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;262.0;823.0;3.14;2.11;1233.53;1636901.94;1292.74;1638938.94;757.47;1037192.31;1065.91;1130940.76
350250705000022;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;328.0;1046.0;3.19;1.98;1117.8;956264.0;1190.39;931875.77;718.81;716111.45;1021.29;708522.37
350250705000023;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;224.0;735.0;3.28;2.89;953.54;659814.23;1041.92;628733.88;605.37;514846.53;878.54;507158.16
350250705000024;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;309.0;1047.0;3.39;2.91;944.03;1195092.27;1009.36;1211913.14;601.46;902117.05;884.09;1076444.99
350250705000025;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;294.0;1046.0;3.56;3.64;761.85;943765.24;871.53;984204.13;466.0;469174.22;727.56;542343.3
350250705000026;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;232.0;834.0;3.59;2.89;834.88;1009290.62;983.21;1042937.41;549.85;559257.95;847.29;609877.93
350250705000027;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;205.0;703.0;3.43;2.86;1099.93;684672.4;1156.34;654403.28;655.53;618502.58;961.85;612875.0
350250705000028;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;31.0;100.0;3.23;1.65;1871.35;1974816.84;1871.35;1974816.84;1019.22;1416146.7;1470.34;1379043.5
350250705000029;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;307.0;955.0;3.11;2.46;1298.93;1770952.58;1361.0;1771101.32;745.32;1020862.59;1053.09;1118467.25
350250705000030;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;168.0;574.0;3.42;3.35;940.38;463750.57;987.39;440365.93;523.96;352969.61;791.39;321390.16
350250705000031;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;281.0;966.0;3.44;2.85;822.33;1572014.75;906.18;1656651.03;478.64;684708.55;723.3;858060.85
350250705000032;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);2;19.0;56.0;2.95;5.05;617.47;170239.93;690.12;138253.74;385.58;160326.59;638.21;102135.46
350250705000033;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;287.0;1092.0;3.8;4.77;1022.71;4519788.84;1120.3;4842972.79;550.87;1604701.54;842.03;2208682.06
350250705000034;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;311.0;1064.0;3.42;2.33;882.41;721724.64;1027.83;691081.94;593.97;597154.36;906.33;628139.07
350250705000035;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;349.0;1276.0;3.66;2.35;656.95;497412.69;888.66;466822.19;574.72;612925.7;866.94;671320.03
350250705000036;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;257.0;971.0;3.78;3.99;663.95;179654.29;726.11;151218.89;426.44;177164.08;634.14;131659.01
350250705000037;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;162.0;537.0;3.31;2.11;3495.88;9067833.18;3584.39;8979610.0;1780.98;6309789.13;2688.48;7087638.1
350250705000038;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;239.0;848.0;3.55;2.86;2058.82;9658176.43;2111.83;9795511.82;1106.24;4637930.84;1667.15;6057286.49
350250705000039;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;196.0;630.0;3.21;2.31;1793.46;6513985.35;1869.78;6649198.11;1113.19;3427128.2;1546.25;4092411.88
350250705000040;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;223.0;798.0;3.58;1.78;3102.24;11927641.3;3294.29;12033878.63;1640.38;6643066.29;2470.86;7957033.01
350250705000041;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;221.0;738.0;3.34;2.16;1027.2;542286.81;1070.81;518501.01;610.66;543148.68;930.46;530002.91
350250705000042;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;317.0;1141.0;3.6;2.16;1107.74;2045690.09;1232.11;2122404.03;653.05;1071014.96;1017.65;1298291.98
350250705000043;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);8;54.0;175.0;3.24;3.21;862.61;1431664.39;913.35;1470292.15;475.79;753839.6;760.17;990957.26
350250705000044;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);8;55.0;158.0;2.87;2.26;745.73;245091.13;788.75;224908.7;382.04;232823.62;696.96;204880.01
350250705000045;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);8;5.0;17.0;3.4;3.8;514.0;95680.0;642.5;17491.67;321.25;99691.67;571.11;26386.11
350250705000046;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);8;40.0;127.0;3.18;4.87;541.73;140697.85;637.32;103505.8;410.63;210790.84;647.05;178694.17
350250705000047;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);8;9.0;32.0;3.56;1.53;671.11;378436.11;862.86;311557.14;498.52;466582.34;841.25;501198.33
350250705000048;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;175.0;571.0;3.26;1.64;2540.41;227686486.12;3087.3;275344866.17;1384.72;82633634.39;2077.07;122635077.13
350250705000049;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;107.0;352.0;3.29;1.94;1981.03;3576916.86;2018.76;3568795.57;970.77;2050322.51;1616.26;2372039.2
350250705000050;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;311.0;1111.0;3.57;2.25;723.09;462890.07;903.13;415351.78;571.32;406607.5;833.87;374480.53
350250705000051;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35051;Guaratinguetá;0;Municípios não pertencentes a estrutura de RM;3502507;APARECIDA;350250705;APARECIDA;35025070500;APARECIDA;3502507000;APARECIDA (todos os setores);1;233.0;818.0;3.51;1.85;2242.83;4918888.16;2282.0;4915392.44;1120.71;2722069.38;1727.19;3148501.36
350260605000001;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);1;299.0;799.0;2.67;1.6;966.67;1759356.7;1028.59;1808538.49;628.38;951069.02;864.94;1104790.07
350260605000002;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);1;243.0;639.0;2.63;1.62;1099.52;5370908.7;1161.67;5603298.53;663.48;2375010.66;886.59;2977161.18
350260605000003;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);1;263.0;734.0;2.79;1.66;1292.72;13271699.7;1387.7;14118422.01;746.07;5696291.2;1065.35;7798450.13
350260605000004;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);1;244.0;729.0;2.99;1.67;382.75;214350.56;648.54;190660.98;350.44;240374.1;659.83;248470.18
350260605000005;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);1;243.0;715.0;2.94;1.55;927.25;710306.61;983.93;697900.42;557.87;498828.01;844.63;513066.75
350260605000008;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);1;1.0;4.0;4.0;0.0;0.0;0.0;;;0.0;0.0;;
350260605000009;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);1;1.0;3.0;3.0;0.0;550.0;0.0;550.0;0.0;570.0;700.0;570.0;700.0
350260605000011;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);8;128.0;391.0;3.05;1.67;753.54;231066.5;784.17;216319.09;458.52;203261.31;675.61;152621.09
350260605000012;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);8;58.0;185.0;3.19;1.56;1184.02;6682715.67;1248.6;6971846.32;549.99;2705344.7;999.99;4489088.59
350260605000013;3;Região Sudeste;35;São Paulo;3501;São José do Rio Preto;35001;Jales;0;Municípios não pertencentes a estrutura de RM;3502606;APARECIDA D'OESTE;350260605;APARECIDA D'OESTE;35026060500;APARECIDA D'OESTE;3502606000;APARECIDA D'OESTE (todos os setores);8;73.0;220.0;3.01;1.57;854.52;1548914.0;1006.13;1673188.05;450.5;732239.83;772.29;1009230.91
350270505000001;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;174.0;521.0;2.99;2.29;1041.52;2494024.94;1208.16;2693064.75;756.23;1540642.33;1075.16;1848461.55
350270505000002;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;155.0;452.0;2.92;2.49;1522.4;4846961.25;1573.15;4929243.23;902.73;2397731.07;1247.07;2884587.08
350270505000003;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;103.0;299.0;2.9;2.15;2921.15;12900749.79;2978.99;12984723.51;1653.02;7020103.23;2182.31;8118250.4
350270505000004;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;112.0;358.0;3.2;2.14;3912.21;799315013.09;4338.3;885372706.29;1830.15;309228447.32;2788.34;469294432.86
350270505000005;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;254.0;837.0;3.3;2.61;783.93;391569.87;809.43;383636.26;466.07;301123.72;695.64;289725.32
350270505000006;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;10.0;29.0;2.9;1.66;1553.0;1093578.89;1553.0;1093578.89;327.65;485746.62;1114.0;790793.68
350270505000007;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;97.0;310.0;3.2;2.35;1126.15;1463758.97;1348.6;1452763.22;757.89;1059801.5;1164.36;1155443.94
350270505000008;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;149.0;509.0;3.42;3.3;1152.87;4679247.5;1272.42;5014862.54;586.11;1855044.37;965.48;2692536.26
350270505000009;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;120.0;356.0;2.97;1.81;2533.69;68290465.37;2815.21;75149259.81;1385.5;26885426.44;1949.5;36774156.51
350270505000010;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;134.0;491.0;3.66;3.02;673.43;391198.49;798.58;363712.07;414.33;288995.57;705.4;286685.44
350270505000011;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;260.0;825.0;3.17;2.4;1168.48;2596732.73;1344.27;2751771.15;764.92;1503317.89;1160.74;1822487.5
350270505000012;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;194.0;724.0;3.73;3.13;489.21;132252.3;548.59;115632.86;269.19;114233.55;490.43;99571.37
350270505000013;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;224.0;709.0;3.17;2.19;1036.67;922544.95;1105.78;907555.26;658.41;743113.5;962.54;793751.85
350270505000014;3;Região Sudeste;35;São Paulo;3511;Itapetininga;35044;Capão Bonito;0;Municípios não pertencentes a estrutura de RM;3502705;APIAÍ;350270505;APIAÍ;35027050500;APIAÍ;3502705000;APIAÍ (todos os setores);1;104.0;324.0;3.12;2.67;3021.92;191673427.33;3654.42;229924497.89;1329.41;72651643.36;2297.74;123660632.35
